ID,Age,Gender,Military,Citizenship
8703,37.0,2.0,2.0,1.0
8704,7.0,1.0,,1.0
8705,32.0,2.0,2.0,2.0
8706,34.0,1.0,2.0,1.0
8707,0.0,2.0,,1.0
8708,43.0,1.0,1.0,1.0
8709,35.0,1.0,2.0,1.0
8710,50.0,1.0,2.0,1.0
8711,0.0,2.0,,1.0
8712,0.0,2.0,,1.0
8713,3.0,2.0,,2.0
8714,28.0,2.0,2.0,1.0
8715,68.0,2.0,2.0,1.0
8716,2.0,1.0,,1.0
8717,63.0,2.0,2.0,2.0
8718,16.0,1.0,,1.0
8719,74.0,2.0,2.0,1.0
8720,54.0,2.0,2.0,1.0
8721,57.0,2.0,2.0,1.0
8722,11.0,2.0,,1.0
8723,22.0,1.0,2.0,1.0
8724,22.0,2.0,2.0,1.0
8725,11.0,1.0,,1.0
8726,13.0,1.0,,1.0
8727,81.0,1.0,1.0,1.0
8728,48.0,1.0,2.0,2.0
8729,62.0,2.0,2.0,1.0
8730,58.0,2.0,2.0,1.0
8731,82.0,2.0,2.0,2.0
8732,31.0,1.0,2.0,1.0
8733,19.0,2.0,2.0,1.0
8734,77.0,2.0,2.0,1.0
8735,8.0,2.0,,1.0
8736,29.0,2.0,2.0,1.0
8737,65.0,2.0,2.0,1.0
8738,32.0,2.0,2.0,1.0
8739,11.0,2.0,,1.0
8740,4.0,1.0,,1.0
8741,8.0,1.0,,1.0
8742,21.0,2.0,2.0,2.0
8743,58.0,2.0,1.0,1.0
8744,10.0,1.0,,1.0
8745,24.0,2.0,2.0,1.0
8746,0.0,1.0,,1.0
8747,14.0,1.0,,1.0
8748,51.0,2.0,2.0,1.0
8749,16.0,2.0,,1.0
8750,1.0,2.0,,1.0
8751,70.0,2.0,2.0,1.0
8752,20.0,2.0,2.0,1.0
8753,17.0,2.0,2.0,1.0
8754,61.0,1.0,1.0,1.0
8755,6.0,2.0,,1.0
8756,33.0,1.0,2.0,1.0
8757,18.0,1.0,2.0,1.0
8758,9.0,2.0,,1.0
8759,76.0,1.0,1.0,1.0
8760,84.0,2.0,2.0,1.0
8761,20.0,2.0,2.0,1.0
8762,17.0,1.0,2.0,1.0
8763,,1.0,,1.0
8764,5.0,1.0,,1.0
8765,80.0,1.0,1.0,1.0
8766,9.0,1.0,,1.0
8767,12.0,2.0,,1.0
8768,64.0,2.0,2.0,1.0
8769,64.0,1.0,1.0,1.0
8770,12.0,2.0,,1.0
8771,22.0,1.0,2.0,1.0
8772,59.0,2.0,2.0,1.0
8773,13.0,1.0,,1.0
8774,34.0,2.0,2.0,1.0
8775,30.0,1.0,1.0,1.0
8776,61.0,1.0,2.0,1.0
8777,72.0,1.0,2.0,1.0
8778,29.0,2.0,2.0,1.0
8779,29.0,2.0,2.0,2.0
8780,,2.0,,1.0
8781,0.0,1.0,,1.0
8782,16.0,2.0,,1.0
8783,0.0,1.0,,1.0
8784,68.0,2.0,2.0,2.0
8785,,1.0,,2.0
8786,76.0,2.0,2.0,1.0
8787,0.0,1.0,,1.0
8788,30.0,1.0,2.0,1.0
8789,7.0,1.0,,1.0
8790,,2.0,,1.0
8791,13.0,1.0,,1.0
8792,22.0,2.0,2.0,1.0
8793,0.0,2.0,,1.0
8794,17.0,2.0,2.0,1.0
8795,17.0,2.0,2.0,1.0
8796,15.0,1.0,,2.0
8797,44.0,1.0,2.0,1.0
8798,76.0,2.0,1.0,1.0
8799,16.0,1.0,,1.0
8800,17.0,1.0,2.0,1.0
8801,42.0,1.0,2.0,2.0
8802,50.0,2.0,2.0,1.0
8803,21.0,1.0,2.0,1.0
8804,8.0,1.0,,1.0
8805,6.0,1.0,,1.0
8806,49.0,2.0,2.0,1.0
8807,75.0,1.0,1.0,1.0
8808,15.0,1.0,,1.0
8809,13.0,1.0,,1.0
8810,41.0,1.0,2.0,1.0
8811,16.0,1.0,,1.0
8812,10.0,1.0,,1.0
8813,71.0,2.0,2.0,1.0
8814,78.0,1.0,2.0,1.0
8815,50.0,1.0,1.0,1.0
8816,27.0,1.0,2.0,1.0
8817,79.0,2.0,2.0,1.0
8818,38.0,1.0,1.0,1.0
8819,51.0,2.0,2.0,1.0
8820,61.0,2.0,2.0,2.0
8821,48.0,2.0,2.0,1.0
8822,64.0,2.0,2.0,2.0
8823,42.0,1.0,2.0,1.0
8824,15.0,1.0,,2.0
8825,60.0,1.0,2.0,2.0
8826,12.0,1.0,,1.0
8827,5.0,1.0,,1.0
8828,4.0,2.0,,1.0
8829,60.0,1.0,2.0,2.0
8830,0.0,2.0,,1.0
8831,31.0,1.0,2.0,1.0
8832,29.0,2.0,2.0,1.0
8833,21.0,2.0,2.0,2.0
8834,3.0,1.0,,1.0
8835,0.0,2.0,,1.0
8836,15.0,2.0,,1.0
8837,17.0,1.0,2.0,1.0
8838,22.0,2.0,2.0,1.0
8839,15.0,1.0,,1.0
8840,23.0,2.0,2.0,2.0
8841,15.0,2.0,,1.0
8842,74.0,1.0,1.0,1.0
8843,11.0,1.0,,1.0
8844,24.0,1.0,2.0,1.0
8845,11.0,2.0,,1.0
8846,40.0,1.0,1.0,1.0
8847,6.0,2.0,,1.0
8848,57.0,1.0,2.0,1.0
8849,22.0,2.0,2.0,1.0
8850,16.0,2.0,,2.0
8851,0.0,2.0,,1.0
8852,67.0,1.0,2.0,1.0
8853,11.0,1.0,,1.0
8854,78.0,1.0,1.0,1.0
8855,0.0,2.0,,1.0
8856,82.0,1.0,2.0,1.0
8857,3.0,2.0,,1.0
8858,15.0,2.0,,1.0
8859,5.0,1.0,,1.0
8860,16.0,1.0,,1.0
8861,61.0,2.0,2.0,1.0
8862,0.0,2.0,,1.0
8863,80.0,1.0,2.0,1.0
8864,69.0,1.0,1.0,1.0
8865,26.0,2.0,2.0,2.0
8866,43.0,1.0,2.0,1.0
8867,17.0,1.0,2.0,1.0
8868,19.0,2.0,2.0,1.0
8869,60.0,1.0,2.0,1.0
8870,14.0,2.0,,1.0
8871,16.0,1.0,,2.0
8872,19.0,2.0,2.0,2.0
8873,6.0,1.0,,1.0
8874,0.0,2.0,,1.0
8875,44.0,2.0,2.0,1.0
8876,7.0,2.0,,1.0
8877,12.0,1.0,,1.0
8878,47.0,2.0,2.0,1.0
8879,4.0,1.0,,1.0
8880,31.0,2.0,2.0,1.0
8881,72.0,1.0,1.0,1.0
8882,1.0,2.0,,1.0
8883,67.0,1.0,1.0,1.0
8884,5.0,1.0,,1.0
8885,18.0,1.0,2.0,1.0
8886,3.0,1.0,,1.0
8887,3.0,1.0,,1.0
8888,71.0,2.0,2.0,1.0
8889,22.0,1.0,2.0,2.0
8890,13.0,1.0,,1.0
8891,2.0,1.0,,1.0
8892,16.0,1.0,,1.0
8893,14.0,1.0,,1.0
8894,35.0,1.0,2.0,2.0
8895,4.0,1.0,,1.0
8896,14.0,1.0,,1.0
8897,43.0,1.0,2.0,1.0
8898,28.0,1.0,2.0,1.0
8899,19.0,2.0,2.0,1.0
8900,18.0,2.0,2.0,1.0
8901,44.0,2.0,2.0,1.0
8902,36.0,2.0,2.0,1.0
8903,1.0,1.0,,1.0
8904,16.0,2.0,,1.0
8905,85.0,2.0,2.0,1.0
8906,75.0,1.0,1.0,1.0
8907,3.0,2.0,,1.0
8908,64.0,1.0,1.0,1.0
8909,30.0,2.0,2.0,1.0
8910,62.0,1.0,2.0,1.0
8911,23.0,1.0,2.0,1.0
8912,4.0,1.0,,1.0
8913,5.0,2.0,,1.0
8914,15.0,1.0,,1.0
8915,31.0,1.0,2.0,1.0
8916,31.0,1.0,2.0,1.0
8917,52.0,2.0,2.0,1.0
8918,59.0,2.0,2.0,1.0
8919,38.0,1.0,2.0,1.0
8920,40.0,2.0,2.0,1.0
8921,74.0,2.0,2.0,1.0
8922,3.0,2.0,,1.0
8923,6.0,1.0,,1.0
8924,23.0,1.0,2.0,1.0
8925,24.0,2.0,2.0,1.0
8926,77.0,2.0,7.0,7.0
8927,14.0,2.0,,1.0
8928,4.0,1.0,,1.0
8929,16.0,2.0,,1.0
8930,0.0,1.0,,1.0
8931,66.0,1.0,2.0,2.0
8932,51.0,1.0,2.0,1.0
8933,11.0,1.0,,1.0
8934,82.0,1.0,1.0,1.0
8935,9.0,2.0,,1.0
8936,65.0,2.0,2.0,1.0
8937,0.0,1.0,,1.0
8938,82.0,1.0,1.0,1.0
8939,64.0,1.0,1.0,1.0
8940,34.0,2.0,2.0,1.0
8941,19.0,1.0,2.0,1.0
8942,61.0,1.0,2.0,1.0
8943,85.0,2.0,2.0,1.0
8944,77.0,1.0,1.0,1.0
8945,16.0,1.0,,1.0
8946,37.0,2.0,2.0,1.0
8947,74.0,2.0,2.0,1.0
8948,19.0,2.0,2.0,1.0
8949,0.0,2.0,,1.0
8950,57.0,1.0,1.0,1.0
8951,7.0,2.0,,1.0
8952,31.0,1.0,2.0,1.0
8953,85.0,1.0,1.0,1.0
8954,19.0,2.0,2.0,1.0
8955,22.0,1.0,2.0,1.0
8956,71.0,1.0,2.0,1.0
8957,45.0,1.0,1.0,1.0
8958,19.0,2.0,2.0,1.0
8959,53.0,2.0,2.0,2.0
8960,55.0,2.0,2.0,1.0
8961,11.0,1.0,,1.0
8962,59.0,1.0,2.0,2.0
8963,13.0,2.0,,1.0
8964,40.0,1.0,2.0,1.0
8965,1.0,2.0,,1.0
8966,85.0,2.0,2.0,9.0
8967,28.0,1.0,1.0,1.0
8968,65.0,2.0,2.0,1.0
8969,55.0,1.0,1.0,1.0
8970,3.0,1.0,,1.0
8971,61.0,1.0,2.0,2.0
8972,20.0,1.0,2.0,1.0
8973,16.0,1.0,,1.0
8974,67.0,1.0,2.0,2.0
8975,5.0,1.0,,1.0
8976,19.0,2.0,2.0,1.0
8977,9.0,2.0,,1.0
8978,8.0,1.0,,1.0
8979,43.0,2.0,2.0,1.0
8980,30.0,1.0,2.0,2.0
8981,11.0,2.0,,1.0
8982,12.0,1.0,,2.0
8983,12.0,2.0,,1.0
8984,1.0,2.0,,1.0
8985,22.0,2.0,2.0,1.0
8986,17.0,1.0,2.0,1.0
8987,13.0,1.0,,2.0
8988,6.0,2.0,,1.0
8989,10.0,2.0,,1.0
8990,41.0,2.0,2.0,1.0
8991,14.0,2.0,,2.0
8992,60.0,1.0,2.0,1.0
8993,15.0,2.0,,1.0
8994,5.0,2.0,,1.0
8995,18.0,2.0,2.0,1.0
8996,71.0,2.0,2.0,1.0
8997,4.0,1.0,,1.0
8998,16.0,1.0,,1.0
8999,71.0,1.0,2.0,1.0
9000,64.0,1.0,1.0,1.0
9001,2.0,2.0,,1.0
9002,46.0,1.0,2.0,1.0
9003,4.0,2.0,,1.0
9004,0.0,2.0,,1.0
9005,14.0,1.0,,1.0
9006,54.0,1.0,1.0,1.0
9007,40.0,1.0,2.0,1.0
9008,17.0,2.0,2.0,1.0
9009,0.0,2.0,,1.0
9010,27.0,2.0,2.0,1.0
9011,56.0,1.0,2.0,1.0
9012,0.0,1.0,,1.0
9013,0.0,2.0,,1.0
9014,39.0,2.0,2.0,2.0
9015,28.0,2.0,2.0,1.0
9016,1.0,2.0,,1.0
9017,8.0,2.0,,1.0
9018,30.0,2.0,2.0,1.0
9019,83.0,1.0,1.0,1.0
9020,22.0,1.0,2.0,1.0
9021,25.0,2.0,2.0,1.0
9022,18.0,2.0,2.0,1.0
9023,0.0,2.0,,1.0
9024,28.0,2.0,2.0,1.0
9025,44.0,1.0,1.0,1.0
9026,13.0,1.0,,1.0
9027,20.0,2.0,2.0,2.0
9028,17.0,1.0,2.0,1.0
9029,8.0,2.0,,1.0
9030,2.0,1.0,,1.0
9031,40.0,1.0,2.0,1.0
9032,43.0,1.0,2.0,1.0
9033,2.0,1.0,,1.0
9034,8.0,1.0,,1.0
9035,2.0,1.0,,1.0
9036,22.0,1.0,1.0,1.0
9037,64.0,2.0,2.0,2.0
9038,6.0,1.0,,1.0
9039,67.0,2.0,2.0,1.0
9040,68.0,2.0,2.0,2.0
9041,7.0,1.0,,1.0
9042,62.0,2.0,2.0,1.0
9043,19.0,1.0,2.0,1.0
9044,20.0,2.0,2.0,2.0
9045,,1.0,,1.0
9046,1.0,2.0,,1.0
9047,68.0,1.0,2.0,1.0
9048,59.0,2.0,2.0,1.0
9049,11.0,1.0,,1.0
9050,64.0,2.0,2.0,1.0
9051,1.0,1.0,,1.0
9052,19.0,2.0,2.0,1.0
9053,47.0,2.0,2.0,1.0
9054,0.0,1.0,,1.0
9055,24.0,1.0,2.0,2.0
9056,69.0,1.0,2.0,1.0
9057,6.0,1.0,,1.0
9058,9.0,2.0,,1.0
9059,2.0,1.0,,1.0
9060,7.0,2.0,,1.0
9061,14.0,1.0,,1.0
9062,22.0,1.0,1.0,1.0
9063,18.0,2.0,2.0,1.0
9064,67.0,2.0,2.0,1.0
9065,46.0,2.0,2.0,1.0
9066,12.0,2.0,,1.0
9067,16.0,1.0,,2.0
9068,30.0,2.0,2.0,1.0
9069,40.0,1.0,2.0,1.0
9070,32.0,1.0,1.0,1.0
9071,18.0,2.0,2.0,2.0
9072,19.0,2.0,2.0,1.0
9073,,2.0,,1.0
9074,19.0,2.0,2.0,1.0
9075,18.0,1.0,2.0,7.0
9076,13.0,2.0,,1.0
9077,64.0,2.0,2.0,2.0
9078,20.0,2.0,2.0,1.0
9079,75.0,1.0,1.0,1.0
9080,12.0,1.0,,1.0
9081,12.0,2.0,,1.0
9082,12.0,2.0,,2.0
9083,6.0,1.0,,2.0
9084,6.0,1.0,,1.0
9085,6.0,1.0,,1.0
9086,39.0,2.0,2.0,1.0
9087,54.0,1.0,2.0,1.0
9088,,1.0,,1.0
9089,12.0,1.0,,1.0
9090,81.0,2.0,2.0,1.0
9091,83.0,2.0,2.0,1.0
9092,2.0,2.0,,1.0
9093,8.0,1.0,,1.0
9094,9.0,2.0,,1.0
9095,38.0,1.0,2.0,1.0
9096,54.0,2.0,2.0,1.0
9097,56.0,1.0,1.0,1.0
9098,6.0,2.0,,1.0
9099,79.0,2.0,2.0,1.0
9100,12.0,2.0,,1.0
9101,25.0,1.0,2.0,1.0
9102,42.0,1.0,1.0,1.0
9103,29.0,2.0,2.0,1.0
9104,57.0,2.0,2.0,1.0
9105,17.0,1.0,2.0,1.0
9106,72.0,1.0,1.0,1.0
9107,7.0,2.0,,1.0
9108,8.0,1.0,,2.0
9109,9.0,2.0,,1.0
9110,19.0,1.0,2.0,1.0
9111,9.0,1.0,,2.0
9112,19.0,2.0,2.0,1.0
9113,84.0,2.0,2.0,1.0
9114,7.0,2.0,,1.0
9115,2.0,1.0,,1.0
9116,37.0,1.0,2.0,9.0
9117,56.0,2.0,2.0,2.0
9118,0.0,2.0,,1.0
9119,18.0,2.0,2.0,1.0
9120,13.0,1.0,,1.0
9121,22.0,2.0,2.0,1.0
9122,33.0,1.0,2.0,1.0
9123,1.0,2.0,,1.0
9124,7.0,2.0,,1.0
9125,70.0,1.0,1.0,1.0
9126,58.0,1.0,2.0,1.0
9127,2.0,2.0,,1.0
9128,78.0,1.0,1.0,1.0
9129,64.0,2.0,2.0,2.0
9130,37.0,2.0,2.0,1.0
9131,42.0,2.0,2.0,2.0
9132,14.0,1.0,,1.0
9133,18.0,1.0,2.0,1.0
9134,11.0,1.0,,1.0
9135,11.0,2.0,,1.0
9136,32.0,2.0,2.0,1.0
9137,6.0,2.0,,1.0
9138,9.0,1.0,,1.0
9139,23.0,2.0,2.0,1.0
9140,16.0,2.0,,1.0
9141,6.0,1.0,,1.0
9142,16.0,1.0,,1.0
9143,11.0,1.0,,1.0
9144,16.0,1.0,,1.0
9145,47.0,2.0,2.0,1.0
9146,19.0,2.0,2.0,1.0
9147,8.0,2.0,,1.0
9148,38.0,2.0,2.0,2.0
9149,77.0,1.0,1.0,1.0
9150,85.0,1.0,1.0,1.0
9151,8.0,2.0,,1.0
9152,64.0,1.0,2.0,1.0
9153,1.0,1.0,,1.0
9154,60.0,2.0,2.0,1.0
9155,44.0,1.0,2.0,1.0
9156,18.0,2.0,2.0,1.0
9157,0.0,2.0,,1.0
9158,38.0,2.0,2.0,2.0
9159,6.0,1.0,,1.0
9160,6.0,2.0,,1.0
9161,16.0,2.0,,2.0
9162,25.0,1.0,2.0,1.0
9163,1.0,2.0,,1.0
9164,12.0,2.0,,1.0
9165,4.0,2.0,,1.0
9166,12.0,2.0,,1.0
9167,9.0,1.0,,1.0
9168,16.0,1.0,,1.0
9169,45.0,2.0,2.0,1.0
9170,25.0,2.0,2.0,1.0
9171,19.0,1.0,2.0,9.0
9172,75.0,2.0,2.0,1.0
9173,74.0,1.0,1.0,1.0
9174,13.0,2.0,,1.0
9175,18.0,2.0,2.0,1.0
9176,4.0,2.0,,1.0
9177,72.0,1.0,1.0,1.0
9178,19.0,1.0,2.0,1.0
9179,34.0,1.0,2.0,2.0
9180,16.0,1.0,,2.0
9181,65.0,1.0,1.0,1.0
9182,48.0,1.0,2.0,1.0
9183,52.0,2.0,2.0,1.0
9184,13.0,2.0,,1.0
9185,4.0,2.0,,1.0
9186,14.0,1.0,,1.0
9187,54.0,1.0,2.0,1.0
9188,0.0,2.0,,1.0
9189,13.0,1.0,,1.0
9190,63.0,2.0,2.0,1.0
9191,25.0,2.0,2.0,1.0
9192,23.0,1.0,2.0,2.0
9193,3.0,1.0,,1.0
9194,81.0,2.0,2.0,1.0
9195,19.0,2.0,2.0,2.0
9196,44.0,2.0,2.0,1.0
9197,26.0,2.0,2.0,1.0
9198,14.0,2.0,,1.0
9199,64.0,1.0,2.0,1.0
9200,23.0,1.0,2.0,2.0
9201,60.0,2.0,2.0,1.0
9202,5.0,2.0,,1.0
9203,22.0,1.0,2.0,1.0
9204,19.0,2.0,2.0,1.0
9205,12.0,2.0,,2.0
9206,70.0,1.0,1.0,1.0
9207,66.0,1.0,2.0,1.0
9208,19.0,2.0,2.0,1.0
9209,5.0,1.0,,1.0
9210,68.0,2.0,2.0,1.0
9211,66.0,2.0,2.0,2.0
9212,41.0,2.0,2.0,1.0
9213,27.0,1.0,2.0,7.0
9214,3.0,2.0,,1.0
9215,0.0,1.0,,1.0
9216,41.0,2.0,2.0,2.0
9217,6.0,1.0,,1.0
9218,8.0,2.0,,1.0
9219,52.0,2.0,2.0,1.0
9220,0.0,1.0,,1.0
9221,26.0,2.0,2.0,1.0
9222,43.0,1.0,2.0,1.0
9223,0.0,1.0,,1.0
9224,12.0,1.0,,2.0
9225,10.0,2.0,,1.0
9226,14.0,1.0,,1.0
9227,34.0,1.0,2.0,1.0
9228,14.0,2.0,,1.0
9229,48.0,2.0,2.0,2.0
9230,15.0,2.0,,1.0
9231,39.0,2.0,2.0,1.0
9232,66.0,1.0,2.0,1.0
9233,,1.0,,1.0
9234,74.0,2.0,2.0,2.0
9235,26.0,2.0,2.0,2.0
9236,12.0,1.0,,1.0
9237,,1.0,,1.0
9238,0.0,2.0,,1.0
9239,39.0,2.0,2.0,1.0
9240,74.0,1.0,1.0,1.0
9241,6.0,2.0,,1.0
9242,31.0,1.0,2.0,2.0
9243,85.0,1.0,2.0,1.0
9244,75.0,2.0,2.0,2.0
9245,16.0,1.0,,2.0
9246,78.0,1.0,1.0,1.0
9247,62.0,1.0,2.0,2.0
9248,56.0,1.0,2.0,1.0
9249,,1.0,,1.0
9250,26.0,2.0,2.0,1.0
9251,46.0,2.0,2.0,1.0
9252,51.0,2.0,2.0,1.0
9253,84.0,2.0,2.0,1.0
9254,65.0,1.0,1.0,1.0
9255,13.0,1.0,,1.0
9256,53.0,2.0,2.0,1.0
9257,14.0,2.0,,1.0
9258,4.0,1.0,,1.0
9259,16.0,1.0,,1.0
9260,62.0,2.0,2.0,1.0
9261,12.0,2.0,,1.0
9262,21.0,1.0,1.0,1.0
9263,1.0,1.0,,1.0
9264,0.0,2.0,,1.0
9265,12.0,1.0,,1.0
9266,12.0,1.0,,1.0
9267,62.0,1.0,1.0,1.0
9268,60.0,1.0,2.0,1.0
9269,13.0,1.0,,1.0
9270,42.0,1.0,2.0,2.0
9271,13.0,2.0,,1.0
9272,17.0,1.0,2.0,1.0
9273,29.0,2.0,2.0,1.0
9274,2.0,2.0,,1.0
9275,2.0,1.0,,1.0
9276,18.0,2.0,2.0,1.0
9277,54.0,2.0,2.0,1.0
9278,14.0,1.0,,1.0
9279,51.0,2.0,2.0,2.0
9280,0.0,1.0,,1.0
9281,1.0,1.0,,2.0
9282,77.0,2.0,2.0,1.0
9283,11.0,1.0,,1.0
9284,12.0,1.0,,1.0
9285,49.0,2.0,2.0,1.0
9286,76.0,2.0,2.0,1.0
9287,13.0,2.0,,1.0
9288,40.0,1.0,2.0,1.0
9289,0.0,1.0,,1.0
9290,6.0,1.0,,1.0
9291,0.0,1.0,,1.0
9292,10.0,1.0,,1.0
9293,22.0,2.0,2.0,1.0
9294,13.0,1.0,,1.0
9295,41.0,2.0,2.0,1.0
9296,38.0,2.0,2.0,1.0
9297,68.0,2.0,2.0,1.0
9298,23.0,2.0,2.0,1.0
9299,14.0,2.0,,1.0
9300,17.0,1.0,2.0,2.0
9301,18.0,2.0,2.0,1.0
9302,82.0,2.0,2.0,1.0
9303,74.0,2.0,2.0,1.0
9304,18.0,1.0,2.0,1.0
9305,7.0,2.0,,1.0
9306,44.0,2.0,2.0,1.0
9307,11.0,1.0,,1.0
9308,25.0,2.0,2.0,1.0
9309,25.0,1.0,2.0,1.0
9310,19.0,1.0,2.0,1.0
9311,26.0,2.0,2.0,1.0
9312,17.0,2.0,2.0,1.0
9313,24.0,2.0,2.0,2.0
9314,50.0,1.0,1.0,7.0
9315,7.0,2.0,,1.0
9316,72.0,1.0,2.0,1.0
9317,7.0,1.0,,1.0
9318,18.0,2.0,2.0,2.0
9319,12.0,2.0,,1.0
9320,13.0,1.0,,1.0
9321,26.0,2.0,2.0,1.0
9322,0.0,1.0,,1.0
9323,38.0,2.0,2.0,1.0
9324,46.0,2.0,2.0,1.0
9325,38.0,2.0,2.0,2.0
9326,85.0,1.0,1.0,1.0
9327,2.0,1.0,,1.0
9328,27.0,2.0,2.0,1.0
9329,58.0,1.0,1.0,1.0
9330,5.0,2.0,,1.0
9331,73.0,2.0,2.0,1.0
9332,55.0,1.0,1.0,1.0
9333,45.0,2.0,2.0,1.0
9334,3.0,1.0,,1.0
9335,17.0,1.0,2.0,1.0
9336,13.0,2.0,,1.0
9337,11.0,2.0,,1.0
9338,61.0,1.0,2.0,1.0
9339,56.0,2.0,2.0,1.0
9340,31.0,2.0,2.0,1.0
9341,71.0,2.0,2.0,1.0
9342,18.0,2.0,2.0,1.0
9343,36.0,1.0,1.0,1.0
9344,78.0,2.0,2.0,1.0
9345,12.0,2.0,,1.0
9346,35.0,1.0,2.0,1.0
9347,83.0,2.0,2.0,1.0
9348,18.0,1.0,1.0,1.0
9349,34.0,1.0,2.0,1.0
9350,21.0,1.0,2.0,7.0
9351,35.0,2.0,2.0,1.0
9352,4.0,2.0,,1.0
9353,32.0,1.0,2.0,1.0
9354,14.0,1.0,,1.0
9355,18.0,2.0,2.0,2.0
9356,16.0,1.0,,1.0
9357,5.0,1.0,,1.0
9358,62.0,2.0,2.0,1.0
9359,15.0,1.0,,1.0
9360,41.0,1.0,2.0,1.0
9361,29.0,1.0,2.0,2.0
9362,9.0,1.0,,1.0
9363,2.0,2.0,,1.0
9364,28.0,1.0,2.0,1.0
9365,6.0,1.0,,1.0
9366,14.0,1.0,,1.0
9367,53.0,1.0,1.0,1.0
9368,7.0,2.0,,1.0
9369,74.0,2.0,2.0,1.0
9370,71.0,2.0,2.0,1.0
9371,33.0,2.0,2.0,2.0
9372,68.0,2.0,2.0,1.0
9373,36.0,1.0,2.0,1.0
9374,25.0,2.0,2.0,1.0
9375,0.0,2.0,,1.0
9376,15.0,2.0,,1.0
9377,28.0,2.0,2.0,1.0
9378,73.0,2.0,2.0,1.0
9379,14.0,2.0,,2.0
9380,60.0,1.0,2.0,1.0
9381,51.0,1.0,1.0,1.0
9382,47.0,2.0,2.0,1.0
9383,14.0,1.0,,1.0
9384,19.0,1.0,2.0,1.0
9385,9.0,1.0,,1.0
9386,12.0,2.0,,1.0
9387,8.0,2.0,,1.0
9388,14.0,1.0,,2.0
9389,0.0,2.0,,1.0
9390,38.0,2.0,2.0,1.0
9391,20.0,2.0,2.0,1.0
9392,45.0,1.0,1.0,1.0
9393,7.0,1.0,,1.0
9394,17.0,1.0,2.0,9.0
9395,6.0,2.0,,1.0
9396,6.0,1.0,,1.0
9397,14.0,2.0,,1.0
9398,7.0,2.0,,1.0
9399,60.0,1.0,1.0,1.0
9400,7.0,2.0,,1.0
9401,67.0,2.0,2.0,1.0
9402,65.0,2.0,2.0,1.0
9403,34.0,1.0,2.0,1.0
9404,,2.0,,1.0
9405,46.0,1.0,2.0,1.0
9406,7.0,2.0,,1.0
9407,5.0,1.0,,1.0
9408,2.0,1.0,,1.0
9409,42.0,1.0,1.0,1.0
9410,61.0,2.0,2.0,1.0
9411,15.0,1.0,,1.0
9412,39.0,2.0,2.0,1.0
9413,18.0,1.0,2.0,1.0
9414,53.0,2.0,1.0,1.0
9415,3.0,1.0,,1.0
9416,71.0,1.0,9.0,9.0
9417,34.0,2.0,2.0,1.0
9418,16.0,2.0,,2.0
9419,8.0,2.0,,1.0
9420,5.0,2.0,,1.0
9421,34.0,2.0,2.0,2.0
9422,15.0,2.0,,1.0
9423,60.0,1.0,2.0,1.0
9424,66.0,2.0,2.0,1.0
9425,53.0,1.0,2.0,1.0
9426,73.0,2.0,2.0,1.0
9427,8.0,1.0,,1.0
9428,14.0,2.0,,1.0
9429,75.0,1.0,2.0,2.0
9430,37.0,1.0,2.0,1.0
9431,3.0,1.0,,1.0
9432,27.0,2.0,2.0,2.0
9433,14.0,2.0,,2.0
9434,39.0,2.0,2.0,2.0
9435,54.0,2.0,2.0,1.0
9436,16.0,2.0,,1.0
9437,12.0,1.0,,1.0
9438,5.0,2.0,,1.0
9439,14.0,2.0,,1.0
9440,15.0,1.0,,1.0
9441,5.0,2.0,,2.0
9442,14.0,1.0,,1.0
9443,30.0,2.0,2.0,1.0
9444,39.0,2.0,2.0,1.0
9445,69.0,2.0,2.0,1.0
9446,85.0,1.0,1.0,1.0
9447,,2.0,,2.0
9448,11.0,2.0,,1.0
9449,49.0,2.0,2.0,2.0
9450,0.0,2.0,,1.0
9451,46.0,2.0,2.0,1.0
9452,79.0,1.0,2.0,1.0
9453,28.0,1.0,2.0,1.0
9454,48.0,2.0,2.0,1.0
9455,39.0,2.0,2.0,1.0
9456,10.0,1.0,,1.0
9457,46.0,2.0,2.0,1.0
9458,3.0,1.0,,1.0
9459,61.0,1.0,2.0,1.0
9460,27.0,2.0,2.0,1.0
9461,6.0,2.0,,1.0
9462,14.0,2.0,,1.0
9463,73.0,1.0,2.0,1.0
9464,19.0,2.0,2.0,1.0
9465,33.0,2.0,2.0,1.0
9466,43.0,1.0,2.0,1.0
9467,84.0,2.0,2.0,1.0
9468,0.0,2.0,,1.0
9469,5.0,1.0,,1.0
9470,42.0,2.0,2.0,1.0
9471,14.0,2.0,,1.0
9472,14.0,2.0,,1.0
9473,16.0,1.0,,1.0
9474,40.0,2.0,2.0,1.0
9475,63.0,2.0,2.0,1.0
9476,12.0,2.0,,2.0
9477,66.0,2.0,2.0,1.0
9478,64.0,1.0,2.0,1.0
9479,57.0,1.0,2.0,1.0
9480,1.0,1.0,,1.0
9481,37.0,1.0,2.0,1.0
9482,41.0,2.0,2.0,1.0
9483,51.0,2.0,2.0,1.0
9484,,1.0,,1.0
9485,24.0,2.0,2.0,1.0
9486,14.0,1.0,,1.0
9487,33.0,1.0,2.0,1.0
9488,35.0,2.0,2.0,1.0
9489,53.0,2.0,2.0,1.0
9490,19.0,1.0,1.0,2.0
9491,11.0,1.0,,1.0
9492,0.0,2.0,,1.0
